City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
229,Nalobikha,RU,53.2006,84.6039,48.85,93,100,16.22,light rain
230,Upernavik,GL,72.7868,-56.1549,27.88,70,3,6.29,clear sky
231,Sitka,US,57.0531,-135.33,57.09,72,40,9.22,scattered clouds
232,Talnakh,RU,69.4865,88.3972,29.21,93,100,7.7,light snow
233,Airai,TL,-8.9266,125.4092,58.21,89,32,1.97,scattered clouds
234,Haines Junction,CA,60.7522,-137.5108,71.62,21,8,3.44,clear sky
235,Bunol,ES,39.4167,-0.7833,70.02,68,9,1.68,clear sky
236,Lima,PE,-12.0432,-77.0282,69.39,80,0,13.8,clear sky
237,Litovko,RU,49.2361,135.1742,44.98,93,99,8.05,overcast clouds
238,Hefei,CN,31.8639,117.2808,68.02,94,0,4.47,clear sky
239,Tehri,IN,30.3833,78.4833,75.06,26,0,5.88,clear sky
240,Qeshm,IR,26.9581,56.2719,84.07,74,0,8.52,clear sky
241,Kousseri,CM,12.0769,15.0306,95.68,20,0,4.41,clear sky
242,Myre,NO,69.1036,15.9492,55.35,73,86,15.61,overcast clouds
243,Hearst,CA,49.6835,-83.6665,62.85,52,100,11.01,overcast clouds
244,Srivardhan,IN,18.0333,73.0167,82.04,82,88,5.75,overcast clouds
245,San Carlos De Bariloche,AR,-41.1456,-71.3082,40.75,45,0,5.75,clear sky
246,Sokoni,TZ,-6.4333,39.55,79.29,73,11,20.58,light rain
247,Marovoay,MG,-16.1,46.6333,67.12,74,6,4.27,clear sky
248,Llanes,ES,43.4198,-4.7549,62.55,90,23,3.04,few clouds
249,Ayagoz,KZ,47.9714,80.4392,51.71,62,55,1.77,broken clouds
250,Coahuayana,MX,18.7333,-103.6833,88.02,51,73,10.25,broken clouds
251,Wawa,NG,9.9022,4.4192,84.9,50,89,3.98,overcast clouds
252,Faanui,PF,-16.4833,-151.75,79.16,73,85,5.61,overcast clouds
253,Mazyr,BY,52.0495,29.2456,59.4,93,8,6.35,clear sky
254,Zhangye,CN,38.9342,100.4517,70.72,35,100,1.97,overcast clouds
255,Kruisfontein,ZA,-34.0033,24.7314,53.89,73,100,7.34,overcast clouds
256,Urumqi,CN,43.801,87.6005,61.75,68,0,8.95,clear sky
257,Vila,PT,42.0304,-8.1588,54.48,88,50,3.8,scattered clouds
258,Kazanskoye,RU,55.6448,69.235,53.13,71,100,8.39,overcast clouds
259,Visnes,NO,59.3556,5.2242,54.82,87,75,9.22,broken clouds
260,Cabo San Lucas,MX,22.8909,-109.9124,82.62,58,0,4.0,clear sky
261,Kisaran,ID,2.9845,99.6158,74.19,95,90,2.15,overcast clouds
262,Hamilton,US,39.1834,-84.5333,89.65,57,20,11.5,few clouds
263,Gat,IL,31.61,34.7642,73.4,100,0,2.17,clear sky
264,Diveyevo,RU,55.0433,43.2418,58.06,96,100,1.07,overcast clouds
265,Leshukonskoye,RU,64.8989,45.7622,56.32,54,77,4.76,broken clouds
266,Buraydah,SA,26.326,43.975,91.85,9,0,11.3,clear sky
267,Labuhan,ID,-6.8844,112.2051,77.76,81,66,4.97,broken clouds
268,Tashtagol,RU,52.7657,87.8894,47.05,98,90,4.9,light rain
269,Tshikapa,CD,-6.4167,20.8,75.42,51,23,2.33,few clouds
270,Tezu,IN,27.9167,96.1667,74.8,88,84,3.53,broken clouds
271,Asau,RO,46.4333,26.4,67.28,81,52,5.26,broken clouds
272,Caravelas,BR,-17.7125,-39.2481,75.04,80,0,5.21,clear sky
273,Hami,CN,42.8,93.45,72.7,36,100,15.73,overcast clouds
274,Chuy,UY,-33.6971,-53.4616,49.75,61,100,5.5,overcast clouds
275,Leiyang,CN,26.4024,112.8591,75.36,93,89,5.01,overcast clouds
276,Carahue,CL,-38.7,-73.1667,48.81,55,69,1.95,broken clouds
277,Saint-Philippe,RE,-21.3585,55.7679,71.19,78,79,13.91,broken clouds
278,Prince Rupert,CA,54.3161,-130.3201,61.45,71,100,5.28,overcast clouds
279,Salalah,OM,17.0151,54.0924,84.29,79,75,6.91,broken clouds
280,Huilong,CN,31.8111,121.655,73.92,98,100,8.23,overcast clouds
281,Svetlogorsk,BY,52.6333,29.7333,58.98,93,13,6.44,few clouds
282,Alta Floresta,BR,-9.8756,-56.0861,93.02,43,20,3.44,few clouds
283,Choma,ZM,-16.8065,26.9531,52.41,57,49,2.98,scattered clouds
284,Dasoguz,TM,41.8363,59.9666,73.35,46,0,4.61,clear sky
285,Linjiang,CN,41.8069,126.9078,50.47,99,56,2.86,broken clouds
286,Pevek,RU,69.7008,170.3133,44.87,63,100,15.73,overcast clouds
287,Banes,CU,20.9625,-75.7186,86.49,60,100,5.35,overcast clouds
288,Baturaja,ID,-4.1333,104.1667,72.16,98,76,2.08,broken clouds
289,Namie,JP,37.4833,141.0,54.55,87,0,2.75,clear sky
290,Palmerston,AU,-12.486,130.9833,76.98,88,53,4.61,broken clouds
291,Rundu,NA,-17.9333,19.7667,51.55,21,3,7.16,clear sky
292,Novyye Burasy,RU,52.1324,46.0714,59.52,71,68,6.29,broken clouds
293,Itoman,JP,26.1247,127.6694,77.02,96,75,4.61,moderate rain
294,Hasaki,JP,35.7333,140.8333,61.29,74,27,5.28,scattered clouds
295,Show Low,US,34.2542,-110.0298,81.09,12,0,10.36,clear sky
296,Quatre Cocos,MU,-20.2078,57.7625,73.09,72,76,11.81,light rain
297,Ken Caryl,US,39.5773,-105.1169,58.66,73,97,5.99,overcast clouds
298,Severo-Kurilsk,RU,50.6789,156.125,41.11,86,14,7.0,few clouds
299,Tommot,RU,58.9564,126.2925,50.27,95,100,0.72,overcast clouds
300,Pudozh,RU,61.8099,36.5345,53.51,86,61,2.89,broken clouds
301,Aykhal,RU,66.0,111.5,49.37,51,8,6.85,clear sky
302,Mezen,RU,65.8522,44.24,51.76,70,97,5.75,overcast clouds
303,Richards Bay,ZA,-28.783,32.0377,59.67,51,3,5.73,clear sky
304,Taitung,TW,22.7583,121.1444,80.91,69,100,5.55,overcast clouds
305,Edeia,BR,-17.3383,-49.9314,86.94,21,64,1.99,broken clouds
306,Eureka,US,40.8021,-124.1637,80.74,77,100,4.0,overcast clouds
307,Nanortalik,GL,60.1432,-45.2371,39.67,79,100,2.93,overcast clouds
308,Aasiaat,GL,68.7098,-52.8699,33.4,81,22,9.15,few clouds
309,Mahajanga,MG,-15.7167,46.3167,71.62,88,0,1.14,clear sky
310,Hanstholm,DK,57.1167,8.6167,51.62,85,68,16.53,broken clouds
311,Naze,JP,28.3667,129.4833,68.92,90,99,6.78,overcast clouds
312,Paola,IT,39.3599,16.0396,78.12,62,0,3.04,clear sky
313,Tigil,RU,57.8,158.6667,45.97,65,2,0.81,clear sky
314,Martinsville,US,36.6915,-79.8725,91.44,52,0,4.61,clear sky
315,Iracoubo,GF,5.4802,-53.2011,79.92,85,100,4.12,overcast clouds
316,Corning,US,42.1428,-77.0547,85.5,75,75,8.05,broken clouds
317,Ulundi,ZA,-28.3352,31.4162,51.39,52,0,3.11,clear sky
318,Bathsheba,BB,13.2167,-59.5167,83.01,74,20,14.97,few clouds
319,Teguldet,RU,57.3064,88.1667,48.81,99,99,5.1,overcast clouds
320,Jumla,NP,29.2747,82.1838,54.75,77,5,3.33,clear sky
321,Camana,PE,-16.6228,-72.7111,66.22,75,18,11.7,few clouds
322,Japura,ID,-0.3167,102.35,74.57,95,56,1.34,broken clouds
323,Bandarbeyla,SO,9.4942,50.8122,78.89,82,100,26.89,overcast clouds
324,Cauquenes,CL,-35.9671,-72.3225,52.45,50,82,3.6,broken clouds
325,Innisfail,AU,-17.5333,146.0333,65.68,84,89,5.12,overcast clouds
326,Arman,RU,59.7,150.1667,43.02,81,100,3.09,overcast clouds
327,Camacha,PT,33.0833,-16.3333,65.62,73,20,13.8,few clouds
328,Moravska Trebova,CZ,49.7579,16.6643,61.32,82,97,4.83,light rain
329,Bayji,IQ,34.9311,43.487,93.38,10,0,2.35,clear sky
330,Kodiak,US,57.79,-152.4072,51.31,76,75,8.05,broken clouds
331,Port Macquarie,AU,-31.4333,152.9167,42.89,74,22,7.47,few clouds
332,Kholodnyy,RU,62.7167,147.95,44.85,80,100,3.4,overcast clouds
333,Grand-Lahou,CI,5.1367,-5.0242,79.5,84,99,5.86,overcast clouds
334,Opuwo,NA,-18.0607,13.84,59.32,26,61,10.87,broken clouds
335,Nyurba,RU,63.2842,118.3319,45.46,92,75,2.64,broken clouds
336,Caxito,AO,-8.5785,13.6643,69.19,97,7,1.32,clear sky
337,Kvarkeno,RU,52.0833,59.725,54.95,59,15,4.09,few clouds
338,Saint-Georges,GD,12.0564,-61.7485,83.88,70,20,14.97,few clouds
339,Severnyy-Kospashskiy,RU,59.0925,57.8008,50.5,81,10,1.66,clear sky
340,Vardo,NO,70.3705,31.1107,42.78,87,0,6.91,clear sky
341,Port Hedland,AU,-20.3167,118.5667,57.25,88,68,10.36,broken clouds
342,Villa Sandino,NI,12.0483,-84.9936,81.77,65,82,12.59,broken clouds
343,Golubitskaya,RU,45.3222,37.2822,68.41,86,2,4.0,clear sky
344,Sumbe,AO,-11.2061,13.8437,72.18,82,0,6.06,clear sky
345,Camocim,BR,-2.9022,-40.8411,79.02,86,99,12.48,overcast clouds
346,Mangalia,RO,43.8,28.5833,68.43,79,30,2.13,scattered clouds
347,Inhambane,MZ,-23.865,35.3833,64.6,81,34,8.21,scattered clouds
348,Poum,NC,-20.2333,164.0167,76.35,77,71,14.58,broken clouds
349,Usakos,NA,-22.0,15.6,61.83,10,0,9.22,clear sky
350,Oudtshoorn,ZA,-33.5907,22.2014,50.36,35,94,1.36,overcast clouds
351,Outjo,NA,-20.1167,16.15,51.8,11,0,10.49,clear sky
352,Flin Flon,CA,54.7682,-101.865,40.84,87,100,14.97,overcast clouds
353,Kavieng,PG,-2.5744,150.7967,79.75,68,41,3.13,scattered clouds
354,Port Hardy,CA,50.6996,-127.4199,51.98,100,100,2.3,light rain
355,Yamada,JP,39.4667,141.95,53.53,91,28,4.07,scattered clouds
356,Radishchevo,RU,52.85,47.8833,60.64,73,99,4.14,overcast clouds
357,Bonanza,NI,14.0289,-84.591,85.68,63,100,4.14,overcast clouds
358,Castiglione Del Lago,IT,43.1271,12.0453,72.55,67,0,3.42,clear sky
359,Oranjemund,NA,-28.55,16.4333,57.2,55,0,5.61,clear sky
360,Harstad,NO,68.799,16.5293,56.59,88,83,20.0,broken clouds
361,Saldanha,ZA,-33.0117,17.9442,51.85,83,0,8.01,clear sky
362,Portland,US,45.5234,-122.6762,74.91,61,100,5.99,overcast clouds
363,Krasnogvardeyets,RU,52.6804,52.3635,57.29,69,0,3.53,clear sky
364,Klaksvik,FO,62.2266,-6.589,47.32,86,53,11.7,broken clouds
365,Chanute,US,37.6792,-95.4572,67.68,94,100,9.22,light rain
366,Qaqortoq,GL,60.7167,-46.0333,42.46,72,100,4.79,overcast clouds
367,Porto Walter,BR,-8.2686,-72.7439,77.94,93,100,3.42,overcast clouds
368,Nome,US,64.5011,-165.4064,56.16,75,0,18.41,clear sky
369,Kaeo,NZ,-35.1,173.7833,62.13,91,29,16.51,scattered clouds
370,Timizart,DZ,36.8,4.2667,73.78,65,43,3.09,scattered clouds
371,Tecoanapa,MX,16.5167,-98.75,82.51,69,92,11.59,overcast clouds
372,Etampes,FR,48.4333,2.15,64.33,68,72,8.32,broken clouds
373,Lasa,IT,46.6166,10.7002,59.88,94,64,4.07,broken clouds
374,Wieliczka,PL,49.9874,20.0647,62.35,57,59,1.01,broken clouds
375,Chupa,RU,66.27,33.0549,48.25,91,12,5.01,few clouds
376,Loikaw,MM,19.6742,97.2094,69.31,92,100,2.26,overcast clouds
377,Peniche,PT,39.3558,-9.3811,68.07,80,15,13.31,few clouds
378,Lujan,AR,-34.5703,-59.105,56.01,46,8,1.01,clear sky
379,Katherine,AU,-14.4667,132.2667,73.72,68,11,3.44,few clouds
380,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,91.4,24,4,5.23,clear sky
381,Gejiu,CN,23.306,103.1635,57.54,97,93,2.93,overcast clouds
382,Mastic Beach,US,40.7668,-72.8521,65.77,76,100,11.01,overcast clouds
383,Kahului,US,20.8947,-156.47,83.97,72,40,23.02,scattered clouds
384,Guia De Isora,ES,28.2115,-16.7795,66.24,69,100,1.99,overcast clouds
385,Buka,UZ,40.8108,69.1986,72.99,33,0,2.86,clear sky
386,Ewa Beach,US,21.3156,-158.0072,84.15,61,75,14.97,broken clouds
387,Sakassou,CI,7.4546,-5.2926,76.82,84,63,5.28,broken clouds
388,Sangar,RU,63.9242,127.4739,48.92,95,100,8.68,light rain
389,Buin,CL,-33.7333,-70.75,55.74,42,59,4.52,broken clouds
390,Ati,TD,13.2154,18.3353,91.02,11,0,3.67,clear sky
391,Ixtapa,MX,20.7,-105.2,79.83,69,75,13.8,broken clouds
392,Waipawa,NZ,-41.4122,175.5153,56.37,70,13,16.11,moderate rain
393,Ranong,TH,9.9658,98.6348,77.83,92,99,9.4,overcast clouds
394,Kosino,RU,58.4127,51.2782,61.48,71,96,5.35,overcast clouds
395,Lorengau,PG,-2.0226,147.2712,79.5,76,11,4.76,few clouds
396,Biltine,TD,14.5333,20.9167,89.89,7,2,8.97,clear sky
397,Laguna,US,38.421,-121.4238,93.76,22,0,8.05,clear sky
398,Namatanai,PG,-3.6667,152.4333,77.02,80,40,3.15,scattered clouds
399,Carutapera,BR,-1.195,-46.02,80.74,81,95,6.35,overcast clouds
400,Omboue,GA,-1.5746,9.2618,75.06,88,88,4.88,overcast clouds
401,Ryotsu,JP,38.0833,138.4333,62.02,66,15,5.73,few clouds
402,Mogok,MM,22.9167,96.5,66.07,97,100,3.11,overcast clouds
403,Trinidad,BO,-14.8333,-64.9,67.98,88,100,0.0,overcast clouds
404,Rawson,AR,-43.3002,-65.1023,47.39,64,98,9.95,overcast clouds
405,Yalvac,TR,38.2956,31.1778,59.97,76,100,4.63,overcast clouds
406,Sorland,NO,67.667,12.6934,51.66,73,39,20.96,scattered clouds
407,Samana,DO,19.2056,-69.3369,86.22,74,40,6.91,scattered clouds
408,Yuanping,CN,38.7153,112.7575,64.63,31,100,0.29,overcast clouds
409,Koslan,RU,63.4564,48.8989,59.83,55,63,3.04,broken clouds
410,Praia Da Vitoria,PT,38.7333,-27.0667,65.75,88,20,13.4,few clouds
411,Bilma,NE,18.6853,12.9164,91.87,7,0,5.26,clear sky
412,Le Port,RE,-20.9373,55.2919,72.25,72,10,8.86,clear sky
413,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,39.79,81,20,6.71,few clouds
414,Nanlong,CN,31.3533,106.0631,72.54,80,12,0.74,few clouds
415,East Millcreek,US,40.7,-111.8105,72.34,32,40,4.0,scattered clouds
416,Lodwar,KE,3.1191,35.5973,86.04,39,51,20.78,broken clouds
417,Danielskuil,ZA,-28.1887,23.5395,45.68,28,0,3.38,clear sky
418,Kotelnich,RU,58.3089,48.348,61.59,70,97,3.36,overcast clouds
419,San Carlos Del Zulia,VE,9.0,-71.9135,92.82,46,13,6.8,few clouds
420,Ust-Ishim,RU,57.6935,71.1665,42.87,64,66,6.24,broken clouds
421,Den Helder,NL,52.9599,4.7593,55.02,77,75,5.99,broken clouds
422,Bay Roberts,CA,47.5999,-53.2648,43.52,92,97,4.0,overcast clouds
423,Morehead,US,37.2711,-87.1764,89.78,43,0,6.91,clear sky
424,Kushiro,JP,42.975,144.3747,49.44,96,94,0.72,overcast clouds
425,Avera,US,33.194,-82.5271,93.54,27,0,4.16,clear sky
426,Gamba,GA,-2.65,10.0,73.08,90,0,5.5,clear sky
427,Tiznit,MA,29.5833,-9.5,69.75,58,96,5.99,overcast clouds
428,Pembroke,CA,45.8168,-77.1162,61.18,80,100,5.41,overcast clouds
429,Marystown,CA,47.1666,-55.1483,42.85,100,100,10.0,overcast clouds
430,Patawag,PH,8.1064,122.6208,78.28,88,98,4.79,overcast clouds
431,Gouyave,GD,12.1646,-61.7296,83.17,70,20,14.97,few clouds
432,Bonavista,CA,48.6499,-53.1147,40.5,98,98,18.1,overcast clouds
433,Riyadh,SA,24.6877,46.7219,86.14,9,0,4.94,clear sky
434,Kosh-Agach,RU,50.0,88.6667,45.27,48,0,11.97,clear sky
435,Sobolevo,RU,54.4299,31.8996,57.65,95,16,7.07,few clouds
436,San Ramon,US,37.7799,-121.978,91.81,32,0,8.01,clear sky
437,Grootfontein,NA,-19.5667,18.1167,48.88,13,0,8.14,clear sky
438,Yumen,CN,40.2833,97.2,69.78,35,100,7.72,overcast clouds
439,Fort-Shevchenko,KZ,44.5086,50.263,75.69,48,10,18.41,clear sky
440,Palmas,BR,-10.2128,-48.3603,89.47,55,20,5.75,few clouds
441,Asyut,EG,27.181,31.1837,84.38,24,0,8.28,clear sky
442,Hobyo,SO,5.3505,48.5268,78.26,83,93,27.29,overcast clouds
443,Aqtobe,KZ,50.2797,57.2072,55.49,76,0,6.71,clear sky
444,Otavi,NA,-19.65,17.3333,51.35,12,0,11.21,clear sky
445,Zlocieniec,PL,53.5329,16.0113,50.9,80,98,4.5,overcast clouds
446,Dzhebariki-Khaya,RU,62.2167,135.8,50.94,68,92,2.68,overcast clouds
447,Macherla,IN,16.4833,79.4333,91.96,39,100,6.82,overcast clouds
448,Gigmoto,PH,13.7796,124.39,81.03,86,52,9.73,broken clouds
449,Zhezkazgan,KZ,47.8043,67.7144,57.04,40,100,8.28,overcast clouds
450,Leningradskiy,RU,69.3833,178.4167,39.36,88,100,9.01,overcast clouds
451,Luderitz,NA,-26.6481,15.1594,64.62,33,0,6.6,clear sky
452,Falmouth,GB,50.1544,-5.0711,56.3,62,13,6.91,few clouds
453,Mali,GN,12.079,-12.2982,73.4,46,12,1.68,few clouds
454,Mayo,US,38.8876,-76.5119,96.08,51,0,6.91,clear sky
455,Aldan,RU,58.6031,125.3894,46.85,92,100,1.34,light rain
456,Guaruja,BR,-23.9931,-46.2564,67.89,26,100,4.61,light intensity drizzle
457,Sulina,RO,45.1559,29.6536,68.99,76,2,0.69,clear sky
458,Baloda,IN,22.15,82.4833,89.33,17,100,5.39,overcast clouds
459,San Francisco,US,37.7749,-122.4194,92.52,59,20,16.11,few clouds
460,Altamira,BR,-3.2033,-52.2064,87.89,66,20,4.61,few clouds
461,Viedma,AR,-40.8135,-62.9967,48.65,66,94,6.15,overcast clouds
